Busy,CPU_rd_apply,CPU_rd_addr[0],CPU_rd_addr[1],CPU_rd_addr[2],CPU_rd_addr[3],CPU_rd_addr[4],CPU_rd_addr[5],CPU_rd_grant,CPU_rd_dout[0],CPU_rd_dout[1],CPU_rd_dout[2],CPU_rd_dout[3],CPU_rd_dout[4],CPU_rd_dout[5],CPU_rd_dout[6],CPU_rd_dout[7],CPU_rd_dout[8],CPU_rd_dout[9],CPU_rd_dout[10],CPU_rd_dout[11],CPU_rd_dout[12],CPU_rd_dout[13],CPU_rd_dout[14],CPU_rd_dout[15],CPU_rd_dout[16],CPU_rd_dout[17],CPU_rd_dout[18],CPU_rd_dout[19],CPU_rd_dout[20],CPU_rd_dout[21],CPU_rd_dout[22],CPU_rd_dout[23],CPU_rd_dout[24],CPU_rd_dout[25],CPU_rd_dout[26],CPU_rd_dout[27],CPU_rd_dout[28],CPU_rd_dout[29],CPU_rd_dout[30],CPU_rd_dout[31],Clk_reg,CRC_chk_en,IFGset[0],IFGset[1],IFGset[2],IFGset[3],IFGset[4],IFGset[5],FullDuplex,LinkFail,Line_loop_en,MAC_rx_add_prom_add[0],MAC_rx_add_prom_add[1],MAC_rx_add_prom_add[2],MAC_rx_add_chk_en,MAC_rx_add_prom_wr,MAC_rx_add_prom_data[0],MAC_rx_add_prom_data[1],MAC_rx_add_prom_data[2],MAC_rx_add_prom_data[3],MAC_rx_add_prom_data[4],MAC_rx_add_prom_data[5],MAC_rx_add_prom_data[6],MAC_rx_add_prom_data[7],MAC_tx_add_prom_add[0],MAC_tx_add_prom_add[1],MAC_tx_add_prom_add[2],MAC_tx_add_en,MAC_tx_add_prom_wr,MAC_tx_add_prom_data[0],MAC_tx_add_prom_data[1],MAC_tx_add_prom_data[2],MAC_tx_add_prom_data[3],MAC_tx_add_prom_data[4],MAC_tx_add_prom_data[5],MAC_tx_add_prom_data[6],MAC_tx_add_prom_data[7],Nvalid,MaxRetry[0],MaxRetry[1],MaxRetry[2],MaxRetry[3],RX_APPEND_CRC,Prsd[0],Prsd[1],Prsd[2],Prsd[3],Prsd[4],Prsd[5],Prsd[6],Prsd[7],Prsd[8],Prsd[9],Prsd[10],Prsd[11],Prsd[12],Prsd[13],Prsd[14],Prsd[15],RX_MAX_LENGTH[0],RX_MAX_LENGTH[1],RX_MAX_LENGTH[2],RX_MAX_LENGTH[3],RX_MAX_LENGTH[4],RX_MAX_LENGTH[5],RX_MAX_LENGTH[6],RX_MAX_LENGTH[7],RX_MAX_LENGTH[8],RX_MAX_LENGTH[9],RX_MAX_LENGTH[10],RX_MAX_LENGTH[11],RX_MAX_LENGTH[12],RX_MAX_LENGTH[13],RX_MAX_LENGTH[14],RX_MAX_LENGTH[15],RX_IFG_SET[0],RX_IFG_SET[1],RX_IFG_SET[2],RX_IFG_SET[3],RX_IFG_SET[4],RX_IFG_SET[5],Reset,RX_MIN_LENGTH[0],RX_MIN_LENGTH[1],RX_MIN_LENGTH[2],RX_MIN_LENGTH[3],RX_MIN_LENGTH[4],RX_MIN_LENGTH[5],RX_MIN_LENGTH[6],Tx_Hwmark[0],Tx_Hwmark[1],Tx_Hwmark[2],Tx_Hwmark[3],Tx_Hwmark[4],Speed[0],Speed[1],Speed[2],UpdateMIIRX_DATAReg,Tx_Lwmark[0],Tx_Lwmark[1],Tx_Lwmark[2],Tx_Lwmark[3],Tx_Lwmark[4],broadcast_filter_en,broadcast_MAX[0],broadcast_MAX[1],broadcast_MAX[2],broadcast_MAX[3],broadcast_MAX[4],broadcast_MAX[5],broadcast_MAX[6],broadcast_MAX[7],broadcast_MAX[8],broadcast_MAX[9],broadcast_MAX[10],broadcast_MAX[11],broadcast_MAX[12],broadcast_MAX[13],broadcast_MAX[14],broadcast_MAX[15],pause_quanta_set[0],pause_quanta_set[1],pause_quanta_set[2],pause_quanta_set[3],pause_quanta_set[4],pause_quanta_set[5],pause_quanta_set[6],pause_quanta_set[7],pause_quanta_set[8],pause_quanta_set[9],pause_quanta_set[10],pause_quanta_set[11],pause_quanta_set[12],pause_quanta_set[13],pause_quanta_set[14],pause_quanta_set[15],pause_frame_send_en,xoff_cpu,tx_pause_en,xon_cpu,[1]Busy,[1]CPU_rd_apply,[1]CPU_rd_addr[0],[1]CPU_rd_addr[1],[1]CPU_rd_addr[2],[1]CPU_rd_addr[3],[1]CPU_rd_addr[4],[1]CPU_rd_addr[5],[1]CPU_rd_grant,[1]CPU_rd_dout[0],[1]CPU_rd_dout[1],[1]CPU_rd_dout[2],[1]CPU_rd_dout[3],[1]CPU_rd_dout[4],[1]CPU_rd_dout[5],[1]CPU_rd_dout[6],[1]CPU_rd_dout[7],[1]CPU_rd_dout[8],[1]CPU_rd_dout[9],[1]CPU_rd_dout[10],[1]CPU_rd_dout[11],[1]CPU_rd_dout[12],[1]CPU_rd_dout[13],[1]CPU_rd_dout[14],[1]CPU_rd_dout[15],[1]CPU_rd_dout[16],[1]CPU_rd_dout[17],[1]CPU_rd_dout[18],[1]CPU_rd_dout[19],[1]CPU_rd_dout[20],[1]CPU_rd_dout[21],[1]CPU_rd_dout[22],[1]CPU_rd_dout[23],[1]CPU_rd_dout[24],[1]CPU_rd_dout[25],[1]CPU_rd_dout[26],[1]CPU_rd_dout[27],[1]CPU_rd_dout[28],[1]CPU_rd_dout[29],[1]CPU_rd_dout[30],[1]CPU_rd_dout[31],[1]Clk_reg,[1]CRC_chk_en,[1]IFGset[0],[1]IFGset[1],[1]IFGset[2],[1]IFGset[3],[1]IFGset[4],[1]IFGset[5],[1]FullDuplex,[1]LinkFail,[1]Line_loop_en,[1]MAC_rx_add_prom_add[0],[1]MAC_rx_add_prom_add[1],[1]MAC_rx_add_prom_add[2],[1]MAC_rx_add_chk_en,[1]MAC_rx_add_prom_wr,[1]MAC_rx_add_prom_data[0],[1]MAC_rx_add_prom_data[1],[1]MAC_rx_add_prom_data[2],[1]MAC_rx_add_prom_data[3],[1]MAC_rx_add_prom_data[4],[1]MAC_rx_add_prom_data[5],[1]MAC_rx_add_prom_data[6],[1]MAC_rx_add_prom_data[7],[1]MAC_tx_add_prom_add[0],[1]MAC_tx_add_prom_add[1],[1]MAC_tx_add_prom_add[2],[1]MAC_tx_add_en,[1]MAC_tx_add_prom_wr,[1]MAC_tx_add_prom_data[0],[1]MAC_tx_add_prom_data[1],[1]MAC_tx_add_prom_data[2],[1]MAC_tx_add_prom_data[3],[1]MAC_tx_add_prom_data[4],[1]MAC_tx_add_prom_data[5],[1]MAC_tx_add_prom_data[6],[1]MAC_tx_add_prom_data[7],[1]Nvalid,[1]MaxRetry[0],[1]MaxRetry[1],[1]MaxRetry[2],[1]MaxRetry[3],[1]RX_APPEND_CRC,[1]Prsd[0],[1]Prsd[1],[1]Prsd[2],[1]Prsd[3],[1]Prsd[4],[1]Prsd[5],[1]Prsd[6],[1]Prsd[7],[1]Prsd[8],[1]Prsd[9],[1]Prsd[10],[1]Prsd[11],[1]Prsd[12],[1]Prsd[13],[1]Prsd[14],[1]Prsd[15],[1]RX_MAX_LENGTH[0],[1]RX_MAX_LENGTH[1],[1]RX_MAX_LENGTH[2],[1]RX_MAX_LENGTH[3],[1]RX_MAX_LENGTH[4],[1]RX_MAX_LENGTH[5],[1]RX_MAX_LENGTH[6],[1]RX_MAX_LENGTH[7],[1]RX_MAX_LENGTH[8],[1]RX_MAX_LENGTH[9],[1]RX_MAX_LENGTH[10],[1]RX_MAX_LENGTH[11],[1]RX_MAX_LENGTH[12],[1]RX_MAX_LENGTH[13],[1]RX_MAX_LENGTH[14],[1]RX_MAX_LENGTH[15],[1]RX_IFG_SET[0],[1]RX_IFG_SET[1],[1]RX_IFG_SET[2],[1]RX_IFG_SET[3],[1]RX_IFG_SET[4],[1]RX_IFG_SET[5],[1]Reset,[1]RX_MIN_LENGTH[0],[1]RX_MIN_LENGTH[1],[1]RX_MIN_LENGTH[2],[1]RX_MIN_LENGTH[3],[1]RX_MIN_LENGTH[4],[1]RX_MIN_LENGTH[5],[1]RX_MIN_LENGTH[6],[1]Tx_Hwmark[0],[1]Tx_Hwmark[1],[1]Tx_Hwmark[2],[1]Tx_Hwmark[3],[1]Tx_Hwmark[4],[1]Speed[0],[1]Speed[1],[1]Speed[2],[1]UpdateMIIRX_DATAReg,[1]Tx_Lwmark[0],[1]Tx_Lwmark[1],[1]Tx_Lwmark[2],[1]Tx_Lwmark[3],[1]Tx_Lwmark[4],[1]broadcast_filter_en,[1]broadcast_MAX[0],[1]broadcast_MAX[1],[1]broadcast_MAX[2],[1]broadcast_MAX[3],[1]broadcast_MAX[4],[1]broadcast_MAX[5],[1]broadcast_MAX[6],[1]broadcast_MAX[7],[1]broadcast_MAX[8],[1]broadcast_MAX[9],[1]broadcast_MAX[10],[1]broadcast_MAX[11],[1]broadcast_MAX[12],[1]broadcast_MAX[13],[1]broadcast_MAX[14],[1]broadcast_MAX[15],[1]pause_quanta_set[0],[1]pause_quanta_set[1],[1]pause_quanta_set[2],[1]pause_quanta_set[3],[1]pause_quanta_set[4],[1]pause_quanta_set[5],[1]pause_quanta_set[6],[1]pause_quanta_set[7],[1]pause_quanta_set[8],[1]pause_quanta_set[9],[1]pause_quanta_set[10],[1]pause_quanta_set[11],[1]pause_quanta_set[12],[1]pause_quanta_set[13],[1]pause_quanta_set[14],[1]pause_quanta_set[15],[1]pause_frame_send_en,[1]xoff_cpu,[1]tx_pause_en,[1]xon_cpu
0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
1,0,0,2,2,2,2,2,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,2,2,2,2,2,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
1,0,0,2,2,2,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,2,2,2,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
1,0,0,2,2,2,2,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,2,2,2,2,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
1,0,0,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
1,0,0,2,2,2,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
0,0,0,2,2,2,2,2,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,1,2,2,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,2,2,2,2,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2,2,1,1,0,0,2,2,0,0,0,2,2,2,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,1,2,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
