ByteCntMaxFrame,HugEn,DlyCrcEn,IncrementByteCounter,IFGCounterEq24,MRxClk,IncrementIFGCounter,MRxDV,MRxDEqD,Reset,MaxFL[0],MaxFL[1],MaxFL[2],MaxFL[3],MaxFL[4],MaxFL[5],MaxFL[6],MaxFL[7],MaxFL[8],MaxFL[9],MaxFL[10],MaxFL[11],MaxFL[12],MaxFL[13],MaxFL[14],MaxFL[15],ResetIFGCounter,ResetByteCounter,StateDrop,StateData[0],StateData[1],StatePreamble,StateIdle,Transmitting,StateSFD,ByteCntSmall7,r_IFG,ByteCntMax,ByteCntOut[0],ByteCntOut[1],ByteCntOut[2],ByteCntOut[3],ByteCntOut[4],ByteCntOut[5],ByteCntOut[6],ByteCntOut[7],ByteCntOut[8],ByteCntOut[9],ByteCntOut[10],ByteCntOut[11],ByteCntOut[12],ByteCntOut[13],ByteCntOut[14],ByteCntOut[15],ByteCntEq7,ByteCntGreat2,ByteCntEq5,ByteCntEq6,ByteCntEq3,ByteCntEq4,ByteCntEq1,ByteCntEq2,ByteCntDelayed[0],ByteCntDelayed[1],ByteCntDelayed[2],ByteCntDelayed[3],ByteCntDelayed[4],ByteCntDelayed[5],ByteCntDelayed[6],ByteCntDelayed[7],ByteCntDelayed[8],ByteCntDelayed[9],ByteCntDelayed[10],ByteCntDelayed[11],ByteCntDelayed[12],ByteCntDelayed[13],ByteCntDelayed[14],ByteCntDelayed[15],ByteCntEq0,DlyCrcCnt[0],DlyCrcCnt[1],DlyCrcCnt[2],DlyCrcCnt[3],ByteCnt[0],ByteCnt[1],ByteCnt[2],ByteCnt[3],ByteCnt[4],ByteCnt[5],ByteCnt[6],ByteCnt[7],ByteCnt[8],ByteCnt[9],ByteCnt[10],ByteCnt[11],ByteCnt[12],ByteCnt[13],ByteCnt[14],ByteCnt[15],IFGCounter[0],IFGCounter[1],IFGCounter[2],IFGCounter[3],IFGCounter[4],[1]ByteCntMaxFrame,[1]HugEn,[1]DlyCrcEn,[1]IncrementByteCounter,[1]IFGCounterEq24,[1]MRxClk,[1]IncrementIFGCounter,[1]MRxDV,[1]MRxDEqD,[1]Reset,[1]MaxFL[0],[1]MaxFL[1],[1]MaxFL[2],[1]MaxFL[3],[1]MaxFL[4],[1]MaxFL[5],[1]MaxFL[6],[1]MaxFL[7],[1]MaxFL[8],[1]MaxFL[9],[1]MaxFL[10],[1]MaxFL[11],[1]MaxFL[12],[1]MaxFL[13],[1]MaxFL[14],[1]MaxFL[15],[1]ResetIFGCounter,[1]ResetByteCounter,[1]StateDrop,[1]StateData[0],[1]StateData[1],[1]StatePreamble,[1]StateIdle,[1]Transmitting,[1]StateSFD,[1]ByteCntSmall7,[1]r_IFG,[1]ByteCntMax,[1]ByteCntOut[0],[1]ByteCntOut[1],[1]ByteCntOut[2],[1]ByteCntOut[3],[1]ByteCntOut[4],[1]ByteCntOut[5],[1]ByteCntOut[6],[1]ByteCntOut[7],[1]ByteCntOut[8],[1]ByteCntOut[9],[1]ByteCntOut[10],[1]ByteCntOut[11],[1]ByteCntOut[12],[1]ByteCntOut[13],[1]ByteCntOut[14],[1]ByteCntOut[15],[1]ByteCntEq7,[1]ByteCntGreat2,[1]ByteCntEq5,[1]ByteCntEq6,[1]ByteCntEq3,[1]ByteCntEq4,[1]ByteCntEq1,[1]ByteCntEq2,[1]ByteCntDelayed[0],[1]ByteCntDelayed[1],[1]ByteCntDelayed[2],[1]ByteCntDelayed[3],[1]ByteCntDelayed[4],[1]ByteCntDelayed[5],[1]ByteCntDelayed[6],[1]ByteCntDelayed[7],[1]ByteCntDelayed[8],[1]ByteCntDelayed[9],[1]ByteCntDelayed[10],[1]ByteCntDelayed[11],[1]ByteCntDelayed[12],[1]ByteCntDelayed[13],[1]ByteCntDelayed[14],[1]ByteCntDelayed[15],[1]ByteCntEq0,[1]DlyCrcCnt[0],[1]DlyCrcCnt[1],[1]DlyCrcCnt[2],[1]DlyCrcCnt[3],[1]ByteCnt[0],[1]ByteCnt[1],[1]ByteCnt[2],[1]ByteCnt[3],[1]ByteCnt[4],[1]ByteCnt[5],[1]ByteCnt[6],[1]ByteCnt[7],[1]ByteCnt[8],[1]ByteCnt[9],[1]ByteCnt[10],[1]ByteCnt[11],[1]ByteCnt[12],[1]ByteCnt[13],[1]ByteCnt[14],[1]ByteCnt[15],[1]IFGCounter[0],[1]IFGCounter[1],[1]IFGCounter[2],[1]IFGCounter[3],[1]IFGCounter[4]
0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2
